Style,Color,Size,Quantity,style_n,size_n,color_n
95392,Ponte Print #39 Black Plaid,M,240.0,95392,M,ponteprint39blackaid
95392,Ponte Print #39 Black Plaid,L,240.0,95392,L,ponteprint39blackaid
95392,Ponte Print #39 Black Plaid,XL,120.0,95392,XL,ponteprint39blackaid
95392,Ponte print FY203093-Black/grey plaid,S,99.0,95392,S,ponteprintfy203093blackgreyaid
95392,Ponte print FY203093-Black/grey plaid,M,178.0,95392,M,ponteprintfy203093blackgreyaid
95392,Ponte print FY203093-Black/grey plaid,L,179.0,95392,L,ponteprintfy203093blackgreyaid
95392,Ponte print FY203093-Black/grey plaid,XL,87.0,95392,XL,ponteprintfy203093blackgreyaid
95392,Ponte print FY213388-#20 Brown/Black/Blue plaid,S,105.0,95392,S,ponteprintfy21338820brownblackblueaid
95392,Ponte print FY213388-#20 Brown/Black/Blue plaid,M,209.0,95392,M,ponteprintfy21338820brownblackblueaid
95392,Ponte print FY213388-#20 Brown/Black/Blue plaid,L,209.0,95392,L,ponteprintfy21338820brownblackblueaid
95392,Ponte print FY213388-#20 Brown/Black/Blue plaid,XL,104.0,95392,XL,ponteprintfy21338820brownblackblueaid
95392,Ponte print FY213388-#21 Brown/Grey/Blue plaid,S,105.0,95392,S,ponteprintfy21338821browngreyblueaid
95392,Ponte print FY213388-#21 Brown/Grey/Blue plaid,M,209.0,95392,M,ponteprintfy21338821browngreyblueaid
95392,Ponte print FY213388-#21 Brown/Grey/Blue plaid,L,209.0,95392,L,ponteprintfy21338821browngreyblueaid
95392,Ponte print FY213388-#21 Brown/Grey/Blue plaid,XL,105.0,95392,XL,ponteprintfy21338821browngreyblueaid
95392,Ponte solid-Heather grey,S,153.0,95392,S,pontesolidheathergrey
95392,Ponte solid-Heather grey,M,304.0,95392,M,pontesolidheathergrey
95392,Ponte solid-Heather grey,L,304.0,95392,L,pontesolidheathergrey
95392,Ponte solid-Heather grey,XL,152.0,95392,XL,pontesolidheathergrey
95392,SEAFOAM,6,43.0,95392,6,seafoam
95392,SEAFOAM,8,86.0,95392,8,seafoam
95392,SEAFOAM,10,129.0,95392,10,seafoam
95392,SEAFOAM,12,128.0,95392,12,seafoam
95392,SEAFOAM,14,84.0,95392,14,seafoam
95392,SEAFOAM,16,42.0,95392,16,seafoam
95392,WINE C,6,13.0,95392,6,winec
95392,WINE C,8,26.0,95392,8,winec
95392,WINE C,10,40.0,95392,10,winec
95392,WINE C,12,40.0,95392,12,winec
95392,WINE C,14,27.0,95392,14,winec
95392,WINE C,16,13.0,95392,16,winec
95407,BLACK,6,38.0,95407,6,black
95407,BLACK,8,38.0,95407,8,black
95407,BLACK,10,38.0,95407,10,black
95407,BLACK,12,57.0,95407,12,black
95407,BLACK,14,38.0,95407,14,black
95407,BLACK,16,38.0,95407,16,black
95407,CAMEL,6,43.0,95407,6,camel
95407,CAMEL,8,43.0,95407,8,camel
95407,CAMEL,10,86.0,95407,10,camel
95407,CAMEL,12,86.0,95407,12,camel
95407,CAMEL,14,86.0,95407,14,camel
95407,CAMEL,16,86.0,95407,16,camel
95407,NAVY,6,172.0,95407,6,navy
95407,NAVY,8,172.0,95407,8,navy
95407,NAVY,10,344.0,95407,10,navy
95407,NAVY,12,344.0,95407,12,navy
95407,NAVY,14,344.0,95407,14,navy
95407,NAVY,16,258.0,95407,16,navy
95418,BLACK,S,-22.0,95418,S,black
95418,BLACK,M,-34.0,95418,M,black
95418,BLACK,L,-31.0,95418,L,black
95418,BLACK,XL,-24.0,95418,XL,black
95418,BLACK WHITE BIRD,S,4.0,95418,S,blackwhitebird
95418,BLACK WHITE BIRD,M,4.0,95418,M,blackwhitebird
95418,BLACK WHITE BIRD,L,7.0,95418,L,blackwhitebird
95418,BLACK WHITE BIRD,XL,3.0,95418,XL,blackwhitebird
95418,BLACK WHITE WOOD,S,7.0,95418,S,blackwhitewood
95418,BLACK WHITE WOOD,M,7.0,95418,M,blackwhitewood
95418,BLACK WHITE WOOD,L,13.0,95418,L,blackwhitewood
95418,BLACK WHITE WOOD,XL,8.0,95418,XL,blackwhitewood
95431,BLACK,6,43.0,95431,6,black
95431,BLACK,8,41.0,95431,8,black
95431,BLACK,10,83.0,95431,10,black
95431,BLACK,12,80.0,95431,12,black
95431,BLACK,14,27.0,95431,14,black
95431,BLACK,16,42.0,95431,16,black
95431,NAVY,6,91.0,95431,6,navy
95431,NAVY,8,91.0,95431,8,navy
95431,NAVY,10,86.0,95431,10,navy
95431,NAVY,12,89.0,95431,12,navy
95431,NAVY,14,90.0,95431,14,navy
95431,NAVY,16,89.0,95431,16,navy
95431,OYSTER,6,43.0,95431,6,oyster
95431,OYSTER,8,44.0,95431,8,oyster
95431,OYSTER,10,36.0,95431,10,oyster
95431,OYSTER,12,40.0,95431,12,oyster
95431,OYSTER,14,33.0,95431,14,oyster
95431,OYSTER,16,40.0,95431,16,oyster
95431,SKIVVY PINK,6,44.0,95431,6,skivvypink
95431,SKIVVY PINK,8,44.0,95431,8,skivvypink
95431,SKIVVY PINK,10,44.0,95431,10,skivvypink
95431,SKIVVY PINK,12,88.0,95431,12,skivvypink
95431,SKIVVY PINK,14,38.0,95431,14,skivvypink
95431,SKIVVY PINK,16,44.0,95431,16,skivvypink
95445,Black luxe mill,6,92.0,95445,6,blackluxemill
95445,Black luxe mill,8,183.0,95445,8,blackluxemill
95445,Black luxe mill,10,276.0,95445,10,blackluxemill
95445,Black luxe mill,12,275.0,95445,12,blackluxemill
95445,Black luxe mill,14,184.0,95445,14,blackluxemill
95445,Black luxe mill,16,92.0,95445,16,blackluxemill
95445,black ponte,S,181.0,95445,S,blackponte
95445,black ponte,M,374.0,95445,M,blackponte
95445,black ponte,L,377.0,95445,L,blackponte
95445,black ponte,XL,186.0,95445,XL,blackponte
95445,black solid mill,S,232.0,95445,S,blacksolidmill
95445,black solid mill,M,464.0,95445,M,blacksolidmill
95445,black solid mill,L,463.0,95445,L,blacksolidmill
95445,black solid mill,XL,232.0,95445,XL,blacksolidmill
95445,Garnet luxe mill,6,52.0,95445,6,garnetluxemill
95445,Garnet luxe mill,8,104.0,95445,8,garnetluxemill
95445,Garnet luxe mill,10,156.0,95445,10,garnetluxemill
95445,Garnet luxe mill,12,156.0,95445,12,garnetluxemill
95445,Garnet luxe mill,14,104.0,95445,14,garnetluxemill
95445,Garnet luxe mill,16,52.0,95445,16,garnetluxemill
95445,heather grey ponte,S,199.0,95445,S,heathergreyponte
95445,heather grey ponte,M,399.0,95445,M,heathergreyponte
95445,heather grey ponte,L,398.0,95445,L,heathergreyponte
95445,heather grey ponte,XL,198.0,95445,XL,heathergreyponte
95445,Ink luxe mill,6,96.0,95445,6,inkluxemill
95445,Ink luxe mill,8,192.0,95445,8,inkluxemill
95445,Ink luxe mill,10,288.0,95445,10,inkluxemill
95445,Ink luxe mill,12,288.0,95445,12,inkluxemill
95445,Ink luxe mill,14,192.0,95445,14,inkluxemill
95445,Ink luxe mill,16,96.0,95445,16,inkluxemill
95445,Olive ponte,S,107.0,95445,S,oliveponte
95445,Olive ponte,M,216.0,95445,M,oliveponte
95445,Olive ponte,L,210.0,95445,L,oliveponte
95445,Olive ponte,XL,106.0,95445,XL,oliveponte
95445,wine ponte,S,97.0,95445,S,wineponte
95445,wine ponte,M,194.0,95445,M,wineponte
95445,wine ponte,L,187.0,95445,L,wineponte
95445,wine ponte,XL,93.0,95445,XL,wineponte
95504,FY192459 Grey/Black /Paprika(94),6,29.0,95504,6,fy192459greyblackpaprika94
95504,FY192459 Grey/Black /Paprika(94),8,66.0,95504,8,fy192459greyblackpaprika94
95504,FY192459 Grey/Black /Paprika(94),10,83.0,95504,10,fy192459greyblackpaprika94
95504,FY192459 Grey/Black /Paprika(94),12,93.0,95504,12,fy192459greyblackpaprika94
95504,FY192459 Grey/Black /Paprika(94),14,28.0,95504,14,fy192459greyblackpaprika94
95504,FY192459 Grey/Black /Paprika(94),16,8.0,95504,16,fy192459greyblackpaprika94
95504,FY192637 Black/Grey Plaid(95）,6,68.0,95504,6,fy192637blackgreyaid95
95504,FY192637 Black/Grey Plaid(95）,8,136.0,95504,8,fy192637blackgreyaid95
95504,FY192637 Black/Grey Plaid(95）,10,204.0,95504,10,fy192637blackgreyaid95
95504,FY192637 Black/Grey Plaid(95）,12,204.0,95504,12,fy192637blackgreyaid95
95504,FY192637 Black/Grey Plaid(95）,14,136.0,95504,14,fy192637blackgreyaid95
95504,FY192637 Black/Grey Plaid(95）,16,68.0,95504,16,fy192637blackgreyaid95
95504,FY192637 Black/Wine Plaid（96）,6,64.0,95504,6,fy192637blackwineaid96
95504,FY192637 Black/Wine Plaid（96）,8,128.0,95504,8,fy192637blackwineaid96
95504,FY192637 Black/Wine Plaid（96）,10,192.0,95504,10,fy192637blackwineaid96
95504,FY192637 Black/Wine Plaid（96）,12,192.0,95504,12,fy192637blackwineaid96
95504,FY192637 Black/Wine Plaid（96）,14,128.0,95504,14,fy192637blackwineaid96
95504,FY192637 Black/Wine Plaid（96）,16,64.0,95504,16,fy192637blackwineaid96
95504,FY203102-3 Grey/Gold plaid（98）,6,57.0,95504,6,fy2031023greygoldaid98
95504,FY203102-3 Grey/Gold plaid（98）,8,110.0,95504,8,fy2031023greygoldaid98
95504,FY203102-3 Grey/Gold plaid（98）,10,157.0,95504,10,fy2031023greygoldaid98
95504,FY203102-3 Grey/Gold plaid（98）,12,149.0,95504,12,fy2031023greygoldaid98
95504,FY203102-3 Grey/Gold plaid（98）,14,91.0,95504,14,fy2031023greygoldaid98
95504,FY203102-3 Grey/Gold plaid（98）,16,49.0,95504,16,fy2031023greygoldaid98
95504,luxe millennium Black,6,36.0,95504,6,luxemillenniumblack
95504,luxe millennium Black,8,68.0,95504,8,luxemillenniumblack
95504,luxe millennium Black,10,107.0,95504,10,luxemillenniumblack
95504,luxe millennium Black,12,107.0,95504,12,luxemillenniumblack
95504,luxe millennium Black,14,71.0,95504,14,luxemillenniumblack
95504,luxe millennium Black,16,36.0,95504,16,luxemillenniumblack
95504,luxe millennium GOLD,6,16.0,95504,6,luxemillenniumgold
95504,luxe millennium GOLD,8,31.0,95504,8,luxemillenniumgold
95504,luxe millennium GOLD,10,47.0,95504,10,luxemillenniumgold
95504,luxe millennium GOLD,12,47.0,95504,12,luxemillenniumgold
95504,luxe millennium GOLD,14,31.0,95504,14,luxemillenniumgold
95504,luxe millennium GOLD,16,16.0,95504,16,luxemillenniumgold
95504,luxe millennium INK,6,17.0,95504,6,luxemillenniumink
95504,luxe millennium INK,8,50.0,95504,8,luxemillenniumink
95504,luxe millennium INK,10,72.0,95504,10,luxemillenniumink
95504,luxe millennium INK,12,71.0,95504,12,luxemillenniumink
95504,luxe millennium INK,14,41.0,95504,14,luxemillenniumink
95504,luxe millennium INK,16,17.0,95504,16,luxemillenniumink
95504,luxe millennium Paprika,6,16.0,95504,6,luxemillenniumpaprika
95504,luxe millennium Paprika,8,32.0,95504,8,luxemillenniumpaprika
95504,luxe millennium Paprika,10,47.0,95504,10,luxemillenniumpaprika
95504,luxe millennium Paprika,12,48.0,95504,12,luxemillenniumpaprika
95504,luxe millennium Paprika,14,31.0,95504,14,luxemillenniumpaprika
95504,luxe millennium Paprika,16,15.0,95504,16,luxemillenniumpaprika
95504,ponte black,S,600.0,95504,S,ponteblack
95504,ponte black,M,1200.0,95504,M,ponteblack
95504,ponte black,L,1200.0,95504,L,ponteblack
95504,ponte black,XL,600.0,95504,XL,ponteblack
95504,ponte heather grey,S,200.0,95504,S,ponteheathergrey
95504,ponte heather grey,M,400.0,95504,M,ponteheathergrey
95504,ponte heather grey,L,400.0,95504,L,ponteheathergrey
95504,ponte heather grey,XL,200.0,95504,XL,ponteheathergrey
95504,ponte INK,S,200.0,95504,S,ponteink
95504,ponte INK,M,400.0,95504,M,ponteink
95504,ponte INK,L,400.0,95504,L,ponteink
95504,ponte INK,XL,200.0,95504,XL,ponteink
95504,ponte wine,S,152.0,95504,S,pontewine
95504,ponte wine,M,304.0,95504,M,pontewine
95504,ponte wine,L,304.0,95504,L,pontewine
95504,ponte wine,XL,152.0,95504,XL,pontewine
95511,#42 BROWN PLAID,S,196.0,95511,S,42brownaid
95511,#42 BROWN PLAID,M,392.0,95511,M,42brownaid
95511,#42 BROWN PLAID,L,392.0,95511,L,42brownaid
95511,#42 BROWN PLAID,XL,196.0,95511,XL,42brownaid
95511,FAUX SUEDE PRINTED #17 GREY CREME PLAID,S,201.0,95511,S,fauuedeprinted17greycremeaid
95511,FAUX SUEDE PRINTED #17 GREY CREME PLAID,M,402.0,95511,M,fauuedeprinted17greycremeaid
95511,FAUX SUEDE PRINTED #17 GREY CREME PLAID,L,402.0,95511,L,fauuedeprinted17greycremeaid
95511,FAUX SUEDE PRINTED #17 GREY CREME PLAID,XL,201.0,95511,XL,fauuedeprinted17greycremeaid
95511,FAUX SUEDE PRINTED BLACK/GREY/BROWN PLAID,S,301.0,95511,S,fauuedeprintedblackgreybrownaid
95511,FAUX SUEDE PRINTED BLACK/GREY/BROWN PLAID,M,602.0,95511,M,fauuedeprintedblackgreybrownaid
95511,FAUX SUEDE PRINTED BLACK/GREY/BROWN PLAID,L,602.0,95511,L,fauuedeprintedblackgreybrownaid
95511,FAUX SUEDE PRINTED BLACK/GREY/BROWN PLAID,XL,301.0,95511,XL,fauuedeprintedblackgreybrownaid
95511,FY192675 Black/Soft Blue houndstooth,6,8.0,95511,6,fy192675blacksoftbluehoundstooth
95511,FY192675 Black/Soft Blue houndstooth,8,16.0,95511,8,fy192675blacksoftbluehoundstooth
95511,FY192675 Black/Soft Blue houndstooth,10,24.0,95511,10,fy192675blacksoftbluehoundstooth
95511,FY192675 Black/Soft Blue houndstooth,12,24.0,95511,12,fy192675blacksoftbluehoundstooth
95511,FY192675 Black/Soft Blue houndstooth,14,16.0,95511,14,fy192675blacksoftbluehoundstooth
95511,FY192675 Black/Soft Blue houndstooth,16,8.0,95511,16,fy192675blacksoftbluehoundstooth
95511,FY192675 Brown/Teal houndstooth,6,8.0,95511,6,fy192675browntealhoundstooth
95511,FY192675 Brown/Teal houndstooth,8,16.0,95511,8,fy192675browntealhoundstooth
95511,FY192675 Brown/Teal houndstooth,10,24.0,95511,10,fy192675browntealhoundstooth
95511,FY192675 Brown/Teal houndstooth,12,24.0,95511,12,fy192675browntealhoundstooth
95511,FY192675 Brown/Teal houndstooth,14,16.0,95511,14,fy192675browntealhoundstooth
95511,FY192675 Brown/Teal houndstooth,16,8.0,95511,16,fy192675browntealhoundstooth
95511,FY203081 Solid suede 13# Brown,6,15.0,95511,6,fy203081solidsuede13brown
95511,FY203081 Solid suede 13# Brown,8,30.0,95511,8,fy203081solidsuede13brown
95511,FY203081 Solid suede 13# Brown,10,45.0,95511,10,fy203081solidsuede13brown
95511,FY203081 Solid suede 13# Brown,12,45.0,95511,12,fy203081solidsuede13brown
95511,FY203081 Solid suede 13# Brown,14,30.0,95511,14,fy203081solidsuede13brown
95511,FY203081 Solid suede 13# Brown,16,15.0,95511,16,fy203081solidsuede13brown
95511,FY203081 Solid suede 14# Black,6,24.0,95511,6,fy203081solidsuede14black
95511,FY203081 Solid suede 14# Black,8,48.0,95511,8,fy203081solidsuede14black
95511,FY203081 Solid suede 14# Black,10,72.0,95511,10,fy203081solidsuede14black
95511,FY203081 Solid suede 14# Black,12,72.0,95511,12,fy203081solidsuede14black
95511,FY203081 Solid suede 14# Black,14,48.0,95511,14,fy203081solidsuede14black
95511,FY203081 Solid suede 14# Black,16,24.0,95511,16,fy203081solidsuede14black
95511,FY203081 Solid suede 56# Wine,6,15.0,95511,6,fy203081solidsuede56wine
95511,FY203081 Solid suede 56# Wine,8,30.0,95511,8,fy203081solidsuede56wine
95511,FY203081 Solid suede 56# Wine,10,45.0,95511,10,fy203081solidsuede56wine
95511,FY203081 Solid suede 56# Wine,12,45.0,95511,12,fy203081solidsuede56wine
95511,FY203081 Solid suede 56# Wine,14,30.0,95511,14,fy203081solidsuede56wine
95511,FY203081 Solid suede 56# Wine,16,15.0,95511,16,fy203081solidsuede56wine
95511,FY203081 Solid suede 93# Luggage,6,16.0,95511,6,fy203081solidsuede93luggage
95511,FY203081 Solid suede 93# Luggage,8,32.0,95511,8,fy203081solidsuede93luggage
95511,FY203081 Solid suede 93# Luggage,10,48.0,95511,10,fy203081solidsuede93luggage
95511,FY203081 Solid suede 93# Luggage,12,48.0,95511,12,fy203081solidsuede93luggage
95511,FY203081 Solid suede 93# Luggage,14,32.0,95511,14,fy203081solidsuede93luggage
95511,FY203081 Solid suede 93# Luggage,16,16.0,95511,16,fy203081solidsuede93luggage
95511,PRINTED FY213454 #16 BLACK/WHITE HOUNDSTOOTH,S,199.0,95511,S,printedfy21345416blackwhitehoundstooth
95511,PRINTED FY213454 #16 BLACK/WHITE HOUNDSTOOTH,M,398.0,95511,M,printedfy21345416blackwhitehoundstooth
95511,PRINTED FY213454 #16 BLACK/WHITE HOUNDSTOOTH,L,398.0,95511,L,printedfy21345416blackwhitehoundstooth
95511,PRINTED FY213454 #16 BLACK/WHITE HOUNDSTOOTH,XL,199.0,95511,XL,printedfy21345416blackwhitehoundstooth
95512,BLACK GREY,6,97.0,95512,6,blackgrey
95512,BLACK GREY,8,197.0,95512,8,blackgrey
95512,BLACK GREY,10,298.0,95512,10,blackgrey
95512,BLACK GREY,12,299.0,95512,12,blackgrey
95512,BLACK GREY,14,198.0,95512,14,blackgrey
95512,BLACK GREY,16,99.0,95512,16,blackgrey
95512,BLUE WHITE,6,100.0,95512,6,bluewhite
95512,BLUE WHITE,8,194.0,95512,8,bluewhite
95512,BLUE WHITE,10,295.0,95512,10,bluewhite
95512,BLUE WHITE,12,299.0,95512,12,bluewhite
95512,BLUE WHITE,14,200.0,95512,14,bluewhite
95512,BLUE WHITE,16,99.0,95512,16,bluewhite
95516,faux suede solid Black,S,118.0,95516,S,fauuedesolidblack
95516,faux suede solid Black,M,236.0,95516,M,fauuedesolidblack
95516,faux suede solid Black,L,234.0,95516,L,fauuedesolidblack
95516,faux suede solid Black,XL,117.0,95516,XL,fauuedesolidblack
95516,faux suede solid Chocolate brown,S,177.0,95516,S,fauuedesolidchocolatebrown
95516,faux suede solid Chocolate brown,M,352.0,95516,M,fauuedesolidchocolatebrown
95516,faux suede solid Chocolate brown,L,347.0,95516,L,fauuedesolidchocolatebrown
95516,faux suede solid Chocolate brown,XL,173.0,95516,XL,fauuedesolidchocolatebrown
95516,faux suede solid INK,S,69.0,95516,S,fauuedesolidink
95516,faux suede solid INK,M,135.0,95516,M,fauuedesolidink
95516,faux suede solid INK,L,136.0,95516,L,fauuedesolidink
95516,faux suede solid INK,XL,65.0,95516,XL,fauuedesolidink
95516,faux suede solid Luggage,S,122.0,95516,S,fauuedesolidluggage
95516,faux suede solid Luggage,M,243.0,95516,M,fauuedesolidluggage
95516,faux suede solid Luggage,L,243.0,95516,L,fauuedesolidluggage
95516,faux suede solid Luggage,XL,117.0,95516,XL,fauuedesolidluggage
95516,faux suede solid Olive,S,22.0,95516,S,fauuedesolidolive
95516,faux suede solid Olive,M,34.0,95516,M,fauuedesolidolive
95516,faux suede solid Olive,L,28.0,95516,L,fauuedesolidolive
95516,faux suede solid Olive,XL,6.0,95516,XL,fauuedesolidolive
95516,faux suede solid WINE,S,18.0,95516,S,fauuedesolidwine
95516,faux suede solid WINE,M,34.0,95516,M,fauuedesolidwine
95516,faux suede solid WINE,L,33.0,95516,L,fauuedesolidwine
95516,faux suede solid WINE,XL,13.0,95516,XL,fauuedesolidwine
95517,Black,S,255.0,95517,S,black
95517,Black,M,518.0,95517,M,black
95517,Black,L,545.0,95517,L,black
95517,Black,XL,265.0,95517,XL,black
95517,Ink,S,130.0,95517,S,ink
95517,Ink,M,280.0,95517,M,ink
95517,Ink,L,288.0,95517,L,ink
95517,Ink,XL,121.0,95517,XL,ink
95518,Black/Grey Plaid print,6,-3.0,95518,6,blackgreyaidprint
95518,Black/Grey Plaid print,8,10.0,95518,8,blackgreyaidprint
95518,Black/Grey Plaid print,10,19.0,95518,10,blackgreyaidprint
95518,Black/Grey Plaid print,12,10.0,95518,12,blackgreyaidprint
95518,Black/Grey Plaid print,14,2.0,95518,14,blackgreyaidprint
95518,Black/Grey Plaid print,16,2.0,95518,16,blackgreyaidprint
95518,FY#00193-Floral print,6,16.0,95518,6,fy00193floralprint
95518,FY#00193-Floral print,8,29.0,95518,8,fy00193floralprint
95518,FY#00193-Floral print,10,49.0,95518,10,fy00193floralprint
95518,FY#00193-Floral print,12,50.0,95518,12,fy00193floralprint
95518,FY#00193-Floral print,14,33.0,95518,14,fy00193floralprint
95518,FY#00193-Floral print,16,15.0,95518,16,fy00193floralprint
95518,FY192673-Brown Leopard,6,18.0,95518,6,fy192673brownleopard
95518,FY192673-Brown Leopard,8,35.0,95518,8,fy192673brownleopard
95518,FY192673-Brown Leopard,10,53.0,95518,10,fy192673brownleopard
95518,FY192673-Brown Leopard,12,53.0,95518,12,fy192673brownleopard
95518,FY192673-Brown Leopard,14,35.0,95518,14,fy192673brownleopard
95518,FY192673-Brown Leopard,16,16.0,95518,16,fy192673brownleopard
95518,FY192673-Olive Leopard,6,17.0,95518,6,fy192673oliveleopard
95518,FY192673-Olive Leopard,8,33.0,95518,8,fy192673oliveleopard
95518,FY192673-Olive Leopard,10,46.0,95518,10,fy192673oliveleopard
95518,FY192673-Olive Leopard,12,45.0,95518,12,fy192673oliveleopard
95518,FY192673-Olive Leopard,14,31.0,95518,14,fy192673oliveleopard
95518,FY192673-Olive Leopard,16,14.0,95518,16,fy192673oliveleopard
95518,FY192678-Black Snakeskin,6,20.0,95518,6,fy192678blacksnakeskin
95518,FY192678-Black Snakeskin,8,39.0,95518,8,fy192678blacksnakeskin
95518,FY192678-Black Snakeskin,10,60.0,95518,10,fy192678blacksnakeskin
95518,FY192678-Black Snakeskin,12,49.0,95518,12,fy192678blacksnakeskin
95518,FY192678-Black Snakeskin,14,33.0,95518,14,fy192678blacksnakeskin
95518,FY192678-Black Snakeskin,16,13.0,95518,16,fy192678blacksnakeskin
95522,FY192678 Black Snakeskin（68）,6,56.0,95522,6,fy192678blacksnakeskin68
95522,FY192678 Black Snakeskin（68）,8,112.0,95522,8,fy192678blacksnakeskin68
95522,FY192678 Black Snakeskin（68）,10,168.0,95522,10,fy192678blacksnakeskin68
95522,FY192678 Black Snakeskin（68）,12,168.0,95522,12,fy192678blacksnakeskin68
95522,FY192678 Black Snakeskin（68）,14,112.0,95522,14,fy192678blacksnakeskin68
95522,FY192678 Black Snakeskin（68）,16,55.0,95522,16,fy192678blacksnakeskin68
95522,FY192687 Black Paisley（70）,6,71.0,95522,6,fy192687blackpaisley70
95522,FY192687 Black Paisley（70）,8,141.0,95522,8,fy192687blackpaisley70
95522,FY192687 Black Paisley（70）,10,213.0,95522,10,fy192687blackpaisley70
95522,FY192687 Black Paisley（70）,12,213.0,95522,12,fy192687blackpaisley70
95522,FY192687 Black Paisley（70）,14,142.0,95522,14,fy192687blackpaisley70
95522,FY192687 Black Paisley（70）,16,71.0,95522,16,fy192687blackpaisley70
95522,FY192688 Blue Paisley（69）,6,18.0,95522,6,fy192688bluepaisley69
95522,FY192688 Blue Paisley（69）,8,36.0,95522,8,fy192688bluepaisley69
95522,FY192688 Blue Paisley（69）,10,54.0,95522,10,fy192688bluepaisley69
95522,FY192688 Blue Paisley（69）,12,54.0,95522,12,fy192688bluepaisley69
95522,FY192688 Blue Paisley（69）,14,35.0,95522,14,fy192688bluepaisley69
95522,FY192688 Blue Paisley（69）,16,15.0,95522,16,fy192688bluepaisley69
95536,WHITE,S,15.0,95536,S,white
95536,WHITE,M,-5.0,95536,M,white
95536,WHITE,L,-21.0,95536,L,white
95536,WHITE,XL,-42.0,95536,XL,white
95537,BLACK,S,46.0,95537,S,black
95537,BLACK,M,49.0,95537,M,black
95537,BLACK,L,44.0,95537,L,black
95537,BLACK,XL,47.0,95537,XL,black
95537,CLOUD BURST,S,50.0,95537,S,cloudburst
95537,CLOUD BURST,M,50.0,95537,M,cloudburst
95537,CLOUD BURST,L,50.0,95537,L,cloudburst
95537,CLOUD BURST,XL,50.0,95537,XL,cloudburst
95537,KHAKI,S,48.0,95537,S,khaki
95537,KHAKI,M,47.0,95537,M,khaki
95537,KHAKI,L,38.0,95537,L,khaki
95537,KHAKI,XL,43.0,95537,XL,khaki
95537,NAVY/INDIGO,S,43.0,95537,S,navyindigo
95537,NAVY/INDIGO,M,46.0,95537,M,navyindigo
95537,NAVY/INDIGO,L,45.0,95537,L,navyindigo
95537,NAVY/INDIGO,XL,45.0,95537,XL,navyindigo
95537,SUMMER PINK,S,49.0,95537,S,summerpink
95537,SUMMER PINK,M,48.0,95537,M,summerpink
95537,SUMMER PINK,L,43.0,95537,L,summerpink
95537,SUMMER PINK,XL,45.0,95537,XL,summerpink
95537,WHITE,S,43.0,95537,S,white
95537,WHITE,M,39.0,95537,M,white
95537,WHITE,L,38.0,95537,L,white
95537,WHITE,XL,40.0,95537,XL,white
95537,YELLOW,S,36.0,95537,S,yellow
95537,YELLOW,M,21.0,95537,M,yellow
95537,YELLOW,L,14.0,95537,L,yellow
95537,YELLOW,XL,10.0,95537,XL,yellow
853105,APPLE GREEN,S,47.0,853105,S,apegreen
853105,APPLE GREEN,M,46.0,853105,M,apegreen
853105,APPLE GREEN,L,50.0,853105,L,apegreen
853105,APPLE GREEN,XL,47.0,853105,XL,apegreen
853105,BLACK,S,29.0,853105,S,black
853105,BLACK,M,3.0,853105,M,black
853105,BLACK,L,31.0,853105,L,black
853105,BLACK,XL,21.0,853105,XL,black
853105,BONE,S,46.0,853105,S,bone
853105,BONE,M,44.0,853105,M,bone
853105,BONE,L,38.0,853105,L,bone
853105,BONE,XL,32.0,853105,XL,bone
853105,CANYON ROSE,S,46.0,853105,S,canyonrose
853105,CANYON ROSE,M,48.0,853105,M,canyonrose
853105,CANYON ROSE,L,48.0,853105,L,canyonrose
853105,CANYON ROSE,XL,41.0,853105,XL,canyonrose
853105,CEMENT,S,49.0,853105,S,cement
853105,CEMENT,M,46.0,853105,M,cement
853105,CEMENT,L,43.0,853105,L,cement
853105,CEMENT,XL,47.0,853105,XL,cement
853105,DENIM,S,27.0,853105,S,denim
853105,DENIM,M,11.0,853105,M,denim
853105,DENIM,L,-22.0,853105,L,denim
853105,DENIM,XL,-14.0,853105,XL,denim
853105,FLORIDA KEY,S,46.0,853105,S,floridakey
853105,FLORIDA KEY,M,44.0,853105,M,floridakey
853105,FLORIDA KEY,L,43.0,853105,L,floridakey
853105,FLORIDA KEY,XL,50.0,853105,XL,floridakey
853105,FUCSHIA PURPLE,S,50.0,853105,S,fucshiapure
853105,FUCSHIA PURPLE,M,50.0,853105,M,fucshiapure
853105,FUCSHIA PURPLE,L,50.0,853105,L,fucshiapure
853105,FUCSHIA PURPLE,XL,50.0,853105,XL,fucshiapure
853105,Ink,S,-7.0,853105,S,ink
853105,Ink,M,-12.0,853105,M,ink
853105,Ink,L,-18.0,853105,L,ink
853105,Ink,XL,-28.0,853105,XL,ink
853105,JL SURF,S,49.0,853105,S,jlsurf
853105,JL SURF,M,49.0,853105,M,jlsurf
853105,JL SURF,L,48.0,853105,L,jlsurf
853105,JL SURF,XL,43.0,853105,XL,jlsurf
853105,LIGHT DENIM,S,40.0,853105,S,lightdenim
853105,LIGHT DENIM,M,40.0,853105,M,lightdenim
853105,LIGHT DENIM,L,38.0,853105,L,lightdenim
853105,LIGHT DENIM,XL,35.0,853105,XL,lightdenim
853105,MULED YELLOW,S,49.0,853105,S,muledyellow
853105,MULED YELLOW,M,46.0,853105,M,muledyellow
853105,MULED YELLOW,L,48.0,853105,L,muledyellow
853105,MULED YELLOW,XL,48.0,853105,XL,muledyellow
